"payment_month","user_id","language","age","game_name","total_revenue","new_mrr","back_from_churn_revenue","churned_revenue","expansion_revenue","contraction_revenue","churn_month"
2022-10-01,ymEApWLjh3I9oLJnWIBHFA==,uk,19,game 3,17.7,,,17.7,,-15.57,2022-10-01
2022-10-01,Y/nf8iBu/UCaNAuIRRjVwA==,uk,15,game 3,43.53,,,43.53,23.37,,2022-10-01
2022-10-01,ytNOQh7e6qNGQNC0T3RBxw==,ru,26,game 3,17.82,,,17.82,,-72.27,2022-10-01
2022-10-01,yZ1P1v1eYIbyD5wRy0chGw==,uk,33,game 3,17.64,,,,2.73,,
2022-10-01,zeu++qOqokuGcT0ghN97bQ==,ru,34,game 3,31.8,,31.8,31.8,,,2022-10-01
2022-10-01,ZmjMhgyYl6o8iFq964FEWg==,ru,17,game 3,41.76,,,41.76,,-25.89,2022-10-01
2022-10-01,zmZPan/KZoyrIR2r/SvLdA==,ru,15,game 3,56.58,,,,31.50,,
2022-10-01,zSepnWFgLH0tQb1s4mxKZQ==,uk,24,game 3,48.63,,,,8.76,,
2022-10-01,ZU1vF9G4TjB+iEZ001MU3g==,ru,29,game 3,16.11,,16.11,16.11,,,2022-10-01
2022-11-01,"06RPvlsFPCmM9ag+iSM/Ag==",ru,34,game 3,39.78,,,39.78,14.04,,2022-11-01
2022-11-01,"0A5RkQrm+GBgG7KSFk/xhw==",uk,31,game 3,72.93,,,72.93,37.20,,2022-11-01
2022-11-01,"0dJXy70SFjxVR6YgOPZzMQ==",uk,27,game 3,17.19,17.19,,17.19,,,2022-11-01
2022-11-01,"14RMzQMoG017OLkaDBFjng==",uk,36,game 3,12.75,,12.75,12.75,,,2022-11-01
2022-11-01,"1BBMagZRq/39AV1l2rm4Iw==",ru,23,game 3,148.14,,,148.14,92.34,,2022-11-01
2022-11-01,"1jx1AjqUwE9sbCyafQnUNQ==",ru,25,game 3,20.13,,,,,-26.85,
2022-11-01,"1KzlDBp5hORL7Y5PBaB+0g==",uk,22,game 3,63.27,,,,,-13.92,
2022-11-01,"1tIsLi6U0zW1RIuaViNanA==",uk,20,game 3,18.15,,,,,-11.10,
2022-11-01,"2FYEYdoJMUOtbJ6TruruWA==",ru,20,game 3,29.13,,,,,-13.71,
2022-11-01,"2KL9Q4TKLCcD4cngwhx6Dg==",ru,18,game 3,24.84,,,24.84,,-31.20,2022-11-01
2022-11-01,"2onLVyXEEj2aH+D4N9ldYQ==",uk,16,game 3,22.68,,,,,-20.04,
2022-11-01,"2Tm77AxZ7h7oCNKgCgMpnQ==",uk,23,game 3,15.99,,,15.99,,-5.88,2022-11-01
2022-11-01,"3TfpxDVNF0T+g4S60EOCBw==",uk,28,game 3,15.27,15.27,,15.27,,,2022-11-01
2022-11-01,"3v8rT35Ra6ui/zatnMoTIw==",uk,28,game 3,17.85,17.85,,,,,
2022-11-01,"4b7l8C489HEJirtoe7xtFg==",uk,20,game 3,31.26,,31.26,,,,
2022-11-01,"4EiWC2ewiX2A7i9NuBAefQ==",uk,18,game 3,29.79,,,29.79,,-27.60,2022-11-01
2022-11-01,"4pssft0TgDfiQexjbe25lw==",ru,26,game 3,37.80,,37.80,37.80,,,2022-11-01
2022-11-01,"54ouP7lBhVCeV8ftS1Oj4Q==",ru,21,game 3,29.22,29.22,,,,,
2022-11-01,"6We7zBO7mVbNxGEl/xPKVg==",uk,19,game 3,95.43,,,,,-56.25,
2022-11-01,/70HXakPPmIGA9K58CIOug==,uk,18,game 3,12.51,,,12.51,,-2.97,2022-11-01
2022-11-01,"72brUr/DKItStlTen5pHYg==",uk,24,game 3,13.56,,,13.56,,-18.42,2022-11-01
2022-11-01,"787jk0VnxM8/sv/0TkvO6A==",uk,20,game 3,33.30,,,,,-1.62,
2022-11-01,"7BqUeLmbiug63XrWs2+ZQQ==",ru,15,game 3,22.41,,,,,-104.67,
2022-11-01,"7EPlnA7OQ9MhMx+od6FA9g==",ru,23,game 3,14.43,,14.43,,,,
2022-11-01,"7ew71UmoMb73L41PM/YL/w==",uk,17,game 3,29.76,,,29.76,16.02,,2022-11-01
2022-11-01,"7GCGwypiXsxGxetp6/KmnA==",uk,31,game 3,45.00,,45.00,45.00,,,2022-11-01
2022-11-01,"7RkS5ikrXwWByJobMXv2sA==",ru,21,game 3,87.75,,,,61.86,,
2022-11-01,"7SeM1pmnTTTXfhI+x3ldng==",ru,22,game 3,84.15,,,,46.71,,
2022-11-01,"7vnYIRqjBNlAyBbtPg02tQ==",uk,21,game 3,23.49,,,,,-134.67,
2022-11-01,"7zai/c69uF/NhB95HgKuYw==",uk,16,game 3,41.04,,,41.04,18.27,,2022-11-01
2022-11-01,"8ncYOMYXeKDelzX40EnuLA==",uk,19,game 3,33.57,,33.57,,,,
2022-11-01,"9I0ppB2UxsJPIO8BpHQfEw==",uk,26,game 3,26.76,,,26.76,10.59,,2022-11-01
2022-11-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",ru,24,game 3,71.52,,,,54.15,,
2022-11-01,"9U26VpwYC1aliSUokeNK6A==",uk,34,game 3,53.07,53.07,,,,,
2022-11-01,ABuPH1LovAomZwU+2iw0Lw==,uk,18,game 3,105.99,,105.99,,,,
2022-11-01,An7gG7hfETivAjfokQv3Ww==,uk,23,game 3,61.29,,,,42.39,,
2022-11-01,AN9at3LlvDamqXq8dvHD4w==,ru,24,game 3,68.97,,,,55.14,,
2022-11-01,/ANyXfGUGtUS/bPw0/nW/w==,uk,28,game 3,33.06,33.06,,33.06,,,2022-11-01
2022-11-01,AuJNw7SH8b7lM4j46bNr8A==,en,28,game 3,122.97,,,,97.20,,
2022-11-01,+Awa0l8QDZ6iKBSRiA6dRQ==,ru,16,game 3,43.08,,,43.08,,-26.82,2022-11-01
2022-11-01,B4tGKx0IrkPGAUEnO6mMNA==,uk,19,game 3,55.08,55.08,,,,,
2022-11-01,b6lW5fOrJiJUE7dwhEp9VQ==,ru,17,game 3,102.18,,,,55.98,,
2022-11-01,b85g/xLxpBpMH/joxym4fA==,uk,28,game 3,26.94,26.94,,26.94,,,2022-11-01
2022-11-01,BbnuW+2kIgxo7dxg5BBIeQ==,ru,17,game 3,53.07,,,,15.99,,
2022-11-01,bBOj8UKjraXzMIPrGBdCrQ==,uk,28,game 3,15.69,,,,3.48,,
2022-11-01,BDvlXttM/hbupcLic+5ZWg==,uk,29,game 3,58.98,,,,46.08,,
2022-11-01,BE42Fj9cBAbbch80IpA8Dw==,uk,30,game 3,53.52,,,53.52,6.30,,2022-11-01
2022-11-01,BLnx9pj0y+SVkckLR/01qw==,uk,25,game 3,43.92,,,,,-41.28,
2022-11-01,BOcGlFXXESDUbttxDzQIQw==,uk,32,game 3,27.42,,,,,-30.72,
2022-11-01,BTD3ZjLKfkT6ZRBT9zRwtg==,uk,14,game 3,49.92,,,,22.92,,
2022-11-01,c5qsNfxhW80Ws3aBXDa1nA==,uk,18,game 3,26.16,,,,,-57.00,
2022-11-01,C6w5XTf8lIfc+VFmC7/bVw==,uk,40,game 3,29.22,,29.22,,,,
2022-11-01,cDaRA0l0GtU4VtTO/DSe1g==,uk,21,game 3,33.33,33.33,,33.33,,,2022-11-01
2022-11-01,cf5XFmP0Lfqw6irFBYfWwQ==,uk,19,game 3,32.25,32.25,,,,,
2022-11-01,CfgvA7ntuRJL/qdscwgMVw==,ru,24,game 3,56.40,,56.40,,,,
2022-11-01,cjAwQwy//1xm2O5pNRveqw==,ru,22,game 3,84.24,,,,9.96,,
2022-11-01,cOCixiBbcAHemYgbNdoTcw==,uk,20,game 3,82.68,,,,16.59,,
2022-11-01,crKNTIblJ0113SKEtSJQHw==,uk,16,game 3,48.87,,,,27.63,,
2022-11-01,cv6g2/jSkR+FwO58WY85DQ==,uk,20,game 3,23.28,,23.28,,,,
2022-11-01,d7kiN4CYGndV2/L4yQeZ4g==,ru,19,game 3,57.24,,,,,-2.88,
2022-11-01,dAiAPbpgrBYKg4Rn7nbu4g==,uk,34,game 3,20.85,20.85,,20.85,,,2022-11-01
2022-11-01,DcYWdg5xq9/5Yd7SaaVhZw==,uk,32,game 3,19.83,,19.83,19.83,,,2022-11-01
2022-11-01,dpfu6t8G4blqMn55KM8bSg==,uk,16,game 3,38.58,,,38.58,,-73.62,2022-11-01
2022-11-01,dUXVADLWvf2uvh+Q6TNrMw==,ru,19,game 3,114.96,,,,78.33,,
2022-11-01,dVTYjVpXbOM/sOgCq4CV0g==,uk,25,game 3,14.73,,,,,-60.81,
2022-11-01,e/6IajqZ922YY1rh2ErMJQ==,en,25,game 3,376.56,,,,327.48,,
2022-11-01,eCd4MBHIR4qUWapg05TFLQ==,ru,18,game 3,12.93,,,12.93,,-58.02,2022-11-01
2022-11-01,EPRgsEIjWdzmRbzsHZ48zg==,uk,25,game 3,43.11,,,,,-87.66,
2022-11-01,er3/fOrRpmyqiRaC0CaFcg==,uk,21,game 3,74.37,,74.37,,,,
2022-11-01,F03P4YcFbbtcWUlujjIQmQ==,ru,20,game 3,58.95,,,,,-77.91,
2022-11-01,f9cWBjiN4c8lXAkBhdqK6Q==,uk,21,game 3,54.81,,,54.81,,-56.55,2022-11-01
2022-11-01,F9Jtg6+0qPUKWDgBJxG8cA==,ru,18,game 3,22.14,,22.14,22.14,,,2022-11-01
2022-11-01,FbbhrtuL39vfmatF2ObVfA==,uk,16,game 3,112.86,,,,,-1.23,
2022-11-01,fDgyPW0yy0+9ietMvl0vmA==,ru,18,game 3,34.71,,34.71,34.71,,,2022-11-01
2022-11-01,FgwYf9VO+gnaxZ7EXY0CkQ==,uk,39,game 3,13.29,,13.29,13.29,,,2022-11-01
2022-11-01,fH7uxifYBCx0TULRrcqajg==,uk,23,game 3,15.51,15.51,,,,,
2022-11-01,FnaqKQlPHm2pH1+S+K+Gfg==,uk,19,game 3,37.20,,,,21.72,,
2022-11-01,Fqu+/F0rn1G4YP3f3yHA1Q==,uk,21,game 3,25.47,,,,,-8.22,
2022-11-01,fuL+cD0zV6Gn4ypTYmXUgw==,uk,16,game 3,85.32,,,,,-0.69,
2022-11-01,fvYhEtD56gROaXqCi9/z/Q==,uk,19,game 3,96.30,,,,29.13,,
2022-11-01,G073LR6lQoatStpZMzNVOQ==,uk,25,game 3,94.32,,,,77.67,,
2022-11-01,G9053rs6jbKItKUhrUdLew==,uk,27,game 3,103.92,,103.92,,,,
2022-11-01,geIiJ1L04w2qAE0qzQUb2g==,uk,23,game 3,21.54,,,21.54,,-15.63,2022-11-01
2022-11-01,GetHmCsisRTAnwhuBEMa9Q==,ru,16,game 3,119.55,119.55,,,,,
2022-11-01,Ghk2iJmzSUW4qLsmJgwOcw==,uk,16,game 3,76.14,,,,,-76.29,
2022-11-01,GOl6BQXsy0zvbvIWIoKEQw==,ru,18,game 3,53.49,,,53.49,,-86.19,2022-11-01
2022-11-01,G+PCL1Jo+k4D3zpLGa3+aQ==,uk,25,game 3,21.66,,,,,-1.44,
2022-11-01,gPRMy8HkmaiyX+13OxuP/A==,ru,21,game 3,29.34,,,29.34,,-8.88,2022-11-01
2022-11-01,gT0iqDKuIXNm4ceMd9eZ1A==,uk,20,game 3,48.15,,,,9.30,,
2022-11-01,gxZPbCoYIu8slavUm05KGA==,ru,14,game 3,29.22,,,,14.31,,
2022-11-01,Hamw6F2EZmJfI2glmE2NEg==,ru,24,game 3,20.97,,,20.97,1.95,,2022-11-01
2022-11-01,hi1ErLiMLDP0HWvMqLKv6g==,ru,18,game 3,62.55,,,,7.44,,
2022-11-01,hJC/g1L2PFnPlGoqsvD2/g==,ru,26,game 3,36.93,,,36.93,7.98,,2022-11-01
2022-11-01,HQB3hZuYcu0z8jVIl5bbug==,uk,17,game 3,12.81,,,,,-48.99,
2022-11-01,HWpnvfSvYzUsQCcCKhetIg==,uk,19,game 3,73.20,,,,6.18,,
2022-11-01,HxWcXHURvvtOJkrXAcDxQg==,uk,15,game 3,62.07,,,,23.67,,
2022-11-01,HZqx1XVZ1mb7lM9T61x+DA==,ru,43,game 3,13.86,,13.86,13.86,,,2022-11-01
2022-11-01,ICBVvRc9TR+qF7IoBfEWsQ==,uk,18,game 3,31.98,,,31.98,,-48.75,2022-11-01
2022-11-01,iFnn4bfYgNs8OS5MCcLjeA==,uk,28,game 3,15.0,,,15.0,,-46.77,2022-11-01
2022-11-01,iG1GfeiUaaoT1pZksh8QKw==,uk,39,game 3,13.65,13.65,,13.65,,,2022-11-01
2022-11-01,ildaqkizLaFesmkjCvlzmQ==,uk,24,game 3,12.12,,12.12,12.12,,,2022-11-01
2022-11-01,IS/yKhM20myJT0Ua+1Rk1w==,uk,26,game 1,30.54,30.54,,30.54,,,2022-11-01
2022-11-01,jKSOgyMP0Yzld1pVpvyYrg==,uk,36,game 3,12.6,,12.6,12.6,,,2022-11-01
2022-11-01,Jp0hnV9XOJGVV5jpFhlqgQ==,uk,25,game 3,59.04,,,59.04,12.15,,2022-11-01
2022-11-01,jQW6YmVUlZdePPY7F9NgMg==,uk,30,game 3,58.32,,,58.32,17.40,,2022-11-01
2022-11-01,juwM8fLyplCQTgKTP8dJgQ==,ru,34,game 3,16.44,,,16.44,,-39.06,2022-11-01
2022-11-01,jVhb69DTRT5TSWYEiUrlbg==,uk,20,game 3,25.38,,,,,-53.10,
2022-11-01,K5c4Zypq0/6iQYmv/Dqm5A==,uk,21,game 3,18.12,,,18.12,,-6.84,2022-11-01
2022-11-01,k+mv8oxK5y+607GU9LGO+A==,uk,17,game 3,32.76,,,32.76,,-16.89,2022-11-01
2022-11-01,Krr8Kwf65LaX8LctHRsFWg==,ru,16,game 3,65.40,,,,,-6.96,
2022-11-01,lHTzlMgVj6HJZc31yCCDng==,uk,19,game 3,14.73,,,14.73,,-31.56,2022-11-01
2022-11-01,LO9NuZYI6zP2HXEBAS4wpw==,uk,23,game 3,50.76,,,,21.45,,
2022-11-01,lP6BWSFF4OZeWp0jrAHY9g==,uk,29,game 3,29.16,,29.16,,,,
2022-11-01,Lug+Yg90jslWgHEN6dc+Ng==,uk,21,game 3,13.08,,13.08,,,,
2022-11-01,L+wA3BIaEKSpxf2uqmtJxQ==,uk,25,game 3,68.43,68.43,,,,,
2022-11-01,m7Hk77dySHBbxrKgro1Hjg==,uk,30,game 3,13.89,,13.89,13.89,,,2022-11-01
2022-11-01,MAkig8NeMsTs73r6K0uDpA==,uk,20,game 3,45.72,,,,,-2.55,
2022-11-01,mEqQ5vHXzsdrqHAQT3zs+g==,uk,25,game 3,12.54,12.54,,,,,
2022-11-01,mEtO8F+CRPGmaJ8SHa7BbA==,uk,32,game 3,22.14,,,22.14,,-9.03,2022-11-01
2022-11-01,MjzYQ3OFStqCMS3HzrxA2g==,ru,27,game 3,21.45,,21.45,,,,
2022-11-01,MRcEXu/KG95hsIyJM/816A==,uk,32,game 3,37.92,,,37.92,5.82,,2022-11-01
2022-11-01,mRT725ZK68AhE3Sk9xH5cw==,ru,29,game 3,17.28,,,,,-26.40,
2022-11-01,MSxDpyVU8A+9Wgmnb8b1IQ==,uk,14,game 3,28.08,,,,,-40.50,
2022-11-01,mY631USB1Y3/I1dHNhoEyA==,uk,22,game 3,15.3,15.3,,,,,
2022-11-01,mzGpnrpyuOB+qfwTJ0XliQ==,ru,16,game 3,42.57,,,,,-35.13,
2022-11-01,NBaV27MmzBu99zAeNFSjUA==,uk,26,game 3,12.6,12.6,,,,,
2022-11-01,nfIwLLLuemHymdg1HYidrA==,uk,19,game 3,64.50,,,,,-8.28,
2022-11-01,njexPkl3G77JLZwwcq2UVA==,uk,28,game 3,28.08,28.08,,,,,
2022-11-01,nklUUkirU5GYU5ZtNOgx8w==,ru,20,game 3,31.08,,,31.08,0.51,,2022-11-01
2022-11-01,NntDesROB4ANrudTCXEScA==,ru,37,game 3,27.63,,,27.63,,-20.16,2022-11-01
2022-11-01,nNZDz4XCOjUv0OfYF+AAGg==,uk,25,game 3,18.39,,18.39,,,,
2022-11-01,Np8MbaAllrt9d2F+g1ZvJQ==,uk,22,game 3,71.10,,,,17.28,,
2022-11-01,nPrRQwP3UZo2KBlM2mJ8fg==,uk,24,game 3,15.21,,,,,-44.82,
2022-11-01,OAAGTJfPU2ECPJT1KYm2ZQ==,uk,22,game 3,42.15,,,,24.51,,
2022-11-01,oQQmPjqm7DR+exPmp6xDhg==,uk,30,game 3,13.53,,13.53,,,,
2022-11-01,ORSvkhCut21rsk0cVtJfJA==,uk,21,game 3,35.31,,,,,-12.30,
2022-11-01,+osJakLn8jv4bzFmPieelw==,uk,30,game 3,12.45,,,,,-8.61,
2022-11-01,pLOCMIX+imLIzoDehgdOPA==,uk,22,game 3,61.92,,,,15.12,,
2022-11-01,PzG6g7FMYUPp0RMvXhfesQ==,uk,34,game 3,13.74,,,,,-5.49,
2022-11-01,Q0GNgLhqfwwVwtvQhJt58A==,ru,24,game 3,21.24,21.24,,,,,
2022-11-01,Q6BQCpZ1b6I15evvHZ6xYA==,uk,17,game 3,15.78,,,,,-11.40,
2022-11-01,qEF/fPDQLJPXIx6RiSIP1A==,uk,20,game 3,29.85,,,,12.18,,
2022-11-01,qmZRB16NnnCdNHWUcSyVDQ==,ru,37,game 3,27.18,,27.18,,,,
2022-11-01,q+yzIb2a/avnS9k89SDQVw==,uk,19,game 3,26.52,,,,6.87,,
2022-11-01,rJEGPACDdmHAmCCp5+QRRw==,uk,20,game 3,17.13,17.13,,,,,
2022-11-01,RQBsCvxlogTNUidSygqgcQ==,uk,28,game 3,41.70,,41.70,41.70,,,2022-11-01
2022-11-01,RsmjZqhi61Kd7U5ihaXhDw==,uk,30,game 3,17.94,,17.94,,,,
2022-11-01,sCKPcG1GIuOo593nRuu1Cw==,uk,25,game 3,60.93,,60.93,,,,
2022-11-01,SwiAKdzn0b+A4XegM5x0Hw==,uk,16,game 3,17.16,,,,,-24.87,
2022-11-01,SyWxmJ+Ha8K2C9UJt8blVA==,ru,25,game 3,14.19,,,14.19,,-15.48,2022-11-01
2022-11-01,TamEW7rhOwxDSDgAWZHDnQ==,uk,23,game 3,43.68,,,,31.68,,
2022-11-01,tBFTAZra3r5TkHhDubnYyg==,uk,19,game 3,39.99,,,,,-51.87,
2022-11-01,TVMqvnxKnEuD9k1v8+cI1g==,uk,28,game 3,17.04,17.04,,17.04,,,2022-11-01
2022-11-01,TWDA+aUZ8OPMHOtz5cPPXA==,ru,20,game 3,14.46,,,14.46,0.54,,2022-11-01
2022-11-01,UdsILd3VPsla6C2r+wytbA==,uk,31,game 3,58.17,58.17,,,,,
2022-11-01,UFVjte0RzYKTngAiVvjqPQ==,uk,17,game 3,27.42,,,,4.77,,
2022-11-01,URpBYMANMt6h5bDmQtNfwg==,uk,17,game 3,50.82,50.82,,,,,
2022-11-01,UuQtA3rK0dpF7TttUoIAyg==,uk,19,game 3,59.16,,,59.16,37.35,,2022-11-01
2022-11-01,ux4Q9iTbOyaU1c/0SKvF7w==,uk,26,game 3,96.42,,,,84.39,,
2022-11-01,V1hFT6jms7MK4yi6EFdt6A==,uk,18,game 3,29.70,,,,,-3.39,
2022-11-01,V7J42heW8l19wiBJ8UpRyw==,ru,25,game 3,22.29,,,,,-34.35,
2022-11-01,v9uJC6CIm0KR00+LpWQUBg==,uk,18,game 3,72.27,,,,37.65,,
2022-11-01,Veep00i4vvZbTAVD6GMoiA==,uk,38,game 3,14.85,,,14.85,,-111.99,2022-11-01
2022-11-01,VGEh7S+cxW9PT7H8KNgEGQ==,uk,24,game 3,161.10,,,,2.43,,
2022-11-01,VsqfOK9/JhBXzScG5Ybudg==,uk,35,game 3,15.66,15.66,,15.66,,,2022-11-01
2022-11-01,VTaIkhD9hJKcnvA6Kw5p9g==,ru,25,game 3,161.94,,,,121.20,,
2022-11-01,Vtl1tAkN8ajIRaOwKulKyQ==,uk,25,game 3,21.9,,,,,-20.1,
2022-11-01,wA+Rd++M6EKUppqQeb+pTw==,uk,20,game 3,18.93,,,,,-12.99,
2022-11-01,WDsSR+yQGqoMMBfCxqkZlw==,uk,24,game 3,39.24,,,39.24,,-32.67,2022-11-01
2022-11-01,wjWDL/+l9D+LVt/9gNMH5Q==,ru,20,game 3,35.70,,,35.70,,-82.92,2022-11-01
2022-11-01,WMcncRFNp4e91e/Y3CwEvQ==,uk,23,game 3,42.60,,,,22.86,,
2022-11-01,wRHnn4opzbqIBjFFNpBJtw==,uk,29,game 3,30.48,,,30.48,16.89,,2022-11-01
2022-11-01,WRx4ye0bvLc4925ketwxzQ==,uk,14,game 3,50.82,,,,31.02,,
2022-11-01,WSQTlRZJRg4Rb+rqe56nJg==,uk,26,game 3,17.67,,,,,-14.46,
2022-11-01,xnLJlU804PSS9tXKmm7gZQ==,ru,21,game 3,45.24,,,,17.94,,
2022-11-01,xSi5UajdkNHXppWOTm6g8w==,uk,20,game 3,78.48,,,,,-76.68,
2022-11-01,xt/PY4N2zkZQgtlZ9Cg82w==,ru,24,game 3,90.45,,90.45,,,,
2022-11-01,xU11jJIA4UIYu7pmqJ4kvg==,uk,25,game 3,28.71,,,,,-3.39,
2022-11-01,xVwGwMaEG1yZydv5VIfEQA==,uk,22,game 3,33.9,,,,,-13.32,
2022-11-01,YC2fZQTQXV2UR1/WHDrVqw==,uk,14,game 3,113.22,,,,79.68,,
2022-11-01,yFNWN0sYyxkSJ+yLRq1WqA==,uk,16,game 3,133.80,,,,99.45,,
2022-11-01,yZ1P1v1eYIbyD5wRy0chGw==,uk,33,game 3,30.78,,,30.78,13.14,,2022-11-01
2022-11-01,Z7/6qvk8WKH3uR6IMYlCxw==,uk,30,game 3,19.05,,19.05,19.05,,,2022-11-01
2022-11-01,ZgTMXDOYCQOiAw4VI8H7AA==,uk,25,game 3,19.8,,19.8,,,,
2022-11-01,zmZPan/KZoyrIR2r/SvLdA==,ru,15,game 3,130.02,,,,73.44,,
2022-11-01,zPcHw1fZkSGh7nJeVe2QYw==,ru,14,game 3,32.16,32.16,,,,,
2022-11-01,zSepnWFgLH0tQb1s4mxKZQ==,uk,24,game 3,20.28,,,,,-28.35,
2022-11-01,ZxxZ87IcpgSh4lQ/VSIjnA==,uk,22,game 3,63.21,,63.21,,,,
2022-12-01,"1jx1AjqUwE9sbCyafQnUNQ==",ru,25,game 3,38.37,,,38.37,18.24,,2022-12-01
2022-12-01,"1KzlDBp5hORL7Y5PBaB+0g==",uk,22,game 3,21.72,,,21.72,,-41.55,2022-12-01
2022-12-01,"1tIsLi6U0zW1RIuaViNanA==",uk,20,game 3,69.48,,,69.48,51.33,,2022-12-01
2022-12-01,"29qvbD06oXdmg5G7X/Wigw==",uk,17,game 3,24.51,24.51,,24.51,,,2022-12-01
2022-12-01,"2be8IOVjt9pzDDEVqZwIKQ==",ru,25,game 3,69.96,,69.96,69.96,,,2022-12-01
2022-12-01,"2FYEYdoJMUOtbJ6TruruWA==",ru,20,game 3,14.13,,,14.13,,-15.00,2022-12-01
2022-12-01,"2onLVyXEEj2aH+D4N9ldYQ==",uk,16,game 3,106.38,,,106.38,83.70,,2022-12-01
2022-12-01,"3OXz+Ar2gN+zfGLZTRCVMQ==",uk,16,game 3,18.9,18.9,,18.9,,,2022-12-01
2022-12-01,"3v8rT35Ra6ui/zatnMoTIw==",uk,28,game 3,43.62,,,43.62,25.77,,2022-12-01
2022-12-01,"3Whh6FLR1MSfsuHKVdCEYQ==",uk,21,game 3,26.73,,26.73,26.73,,,2022-12-01
2022-12-01,"4b7l8C489HEJirtoe7xtFg==",uk,20,game 3,21.75,,,21.75,,-9.51,2022-12-01
2022-12-01,"4btLP2zvi8eBV0t08fdkKQ==",ru,20,game 3,92.10,,92.10,92.10,,,2022-12-01
2022-12-01,"54ouP7lBhVCeV8ftS1Oj4Q==",ru,21,game 3,28.23,,,28.23,,-0.99,2022-12-01
2022-12-01,"5fGaUgWk82R8c6U6A5d9pg==",uk,31,game 3,17.28,17.28,,17.28,,,2022-12-01
2022-12-01,"6NexxpTuLaFmuoksJ0l8rg==",uk,24,game 3,102.84,,102.84,102.84,,,2022-12-01
2022-12-01,"6We7zBO7mVbNxGEl/xPKVg==",uk,19,game 3,75.81,,,75.81,,-19.62,2022-12-01
2022-12-01,"787jk0VnxM8/sv/0TkvO6A==",uk,20,game 3,17.49,,,17.49,,-15.81,2022-12-01
2022-12-01,"7BqUeLmbiug63XrWs2+ZQQ==",ru,15,game 3,27.12,,,27.12,4.71,,2022-12-01
2022-12-01,"7Em69vKH6zh6HgArCzG0+w==",ru,17,game 3,72.18,72.18,,72.18,,,2022-12-01
2022-12-01,"7EPlnA7OQ9MhMx+od6FA9g==",ru,23,game 3,41.16,,,41.16,26.73,,2022-12-01
2022-12-01,"7iS0Md8Z5SFpqNAYOVcs4w==",uk,18,game 3,68.64,68.64,,68.64,,,2022-12-01
2022-12-01,"7L4SKPGMd33lnSOq6PWyYg==",uk,30,game 3,70.14,70.14,,70.14,,,2022-12-01
2022-12-01,"7RkS5ikrXwWByJobMXv2sA==",ru,21,game 3,66.93,,,66.93,,-20.82,2022-12-01
2022-12-01,"7SeM1pmnTTTXfhI+x3ldng==",ru,22,game 3,15.99,,,15.99,,-68.16,2022-12-01
2022-12-01,"7vnYIRqjBNlAyBbtPg02tQ==",uk,21,game 3,47.31,,,47.31,23.82,,2022-12-01
2022-12-01,"7YaJfLI3RPGUEN2esrQxsQ==",ru,15,game 3,26.67,,26.67,26.67,,,2022-12-01
2022-12-01,"7zbxKst2yi3pfdVI8iEChw==",ru,15,game 3,13.05,,13.05,13.05,,,2022-12-01
2022-12-01,"8ncYOMYXeKDelzX40EnuLA==",uk,19,game 3,117.96,,,117.96,84.39,,2022-12-01
2022-12-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",ru,24,game 3,30.12,,,30.12,,-41.40,2022-12-01
2022-12-01,"9U26VpwYC1aliSUokeNK6A==",uk,34,game 3,14.34,,,14.34,,-38.73,2022-12-01
2022-12-01,A8lK1Lccnv65sGqBkfP2iw==,uk,15,game 3,16.08,16.08,,16.08,,,2022-12-01
2022-12-01,ABuPH1LovAomZwU+2iw0Lw==,uk,18,game 3,47.10,,,47.10,,-58.89,2022-12-01
2022-12-01,An7gG7hfETivAjfokQv3Ww==,uk,23,game 3,17.61,,,17.61,,-43.68,2022-12-01
2022-12-01,AN9at3LlvDamqXq8dvHD4w==,ru,24,game 3,59.94,,,59.94,,-9.03,2022-12-01
2022-12-01,AuJNw7SH8b7lM4j46bNr8A==,en,28,game 3,32.79,,,32.79,,-90.18,2022-12-01
2022-12-01,B4b6v6eUHvAVOeAQk6EEiw==,ru,23,game 3,20.64,,20.64,20.64,,,2022-12-01
2022-12-01,B4tGKx0IrkPGAUEnO6mMNA==,uk,19,game 3,14.37,,,14.37,,-40.71,2022-12-01
2022-12-01,b6lW5fOrJiJUE7dwhEp9VQ==,ru,17,game 3,42.21,,,42.21,,-59.97,2022-12-01
2022-12-01,BbnuW+2kIgxo7dxg5BBIeQ==,ru,17,game 3,121.41,,,121.41,68.34,,2022-12-01
2022-12-01,bBOj8UKjraXzMIPrGBdCrQ==,uk,28,game 3,39.48,,,39.48,23.79,,2022-12-01
2022-12-01,BDvlXttM/hbupcLic+5ZWg==,uk,29,game 3,13.5,,,13.5,,-45.48,2022-12-01
2022-12-01,BLnx9pj0y+SVkckLR/01qw==,uk,25,game 3,14.37,,,14.37,,-29.55,2022-12-01
2022-12-01,BOcGlFXXESDUbttxDzQIQw==,uk,32,game 3,16.89,,,16.89,,-10.53,2022-12-01
2022-12-01,BTD3ZjLKfkT6ZRBT9zRwtg==,uk,14,game 3,27.42,,,27.42,,-22.50,2022-12-01
2022-12-01,bZDMuXKM3RFajmZa/yIpsw==,uk,23,game 3,80.58,,80.58,80.58,,,2022-12-01
2022-12-01,c5qsNfxhW80Ws3aBXDa1nA==,uk,18,game 3,14.28,,,14.28,,-11.88,2022-12-01
